user_id,skill_offered,skill_requested,experience_level,category,rating,interaction
U505,Machine Learning,Figma,Beginner,AI,3,completed
U660,UI/UX Design,Figma,Advanced,Design,3,view
U204,SQL,Machine Learning,Intermediate,Database,4,request
U286,Data Analysis,Figma,Intermediate,Analytics,5,view
U472,Machine Learning,Excel,Beginner,AI,4,request
U134,SQL,Machine Learning,Intermediate,Database,4,request
U202,Spring Boot,Data Analysis,Beginner,Programming,5,view
U451,Excel,Java,Beginner,Analytics,3,request
U414,Excel,Node.js,Advanced,Analytics,3,request
U237,Deep Learning,Power BI,Advanced,AI,4,request
U750,Figma,Python,Advanced,Design,5,request
U720,JavaScript,Python,Advanced,Programming,4,request
U861,Machine Learning,SQL,Advanced,AI,3,completed
U795,Power BI,Spring Boot,Beginner,Analytics,4,view
U226,SQL,Excel,Intermediate,Database,4,completed
U628,Java,React,Advanced,Programming,4,request
U624,Node.js,Figma,Advanced,Programming,5,completed
U801,Excel,SQL,Advanced,Analytics,4,completed
U967,Figma,SQL,Intermediate,Design,3,completed
U114,Java,JavaScript,Intermediate,Programming,4,request
U245,SQL,Machine Learning,Advanced,Database,5,completed
U49,Node.js,Excel,Advanced,Programming,5,request
U173,React,Figma,Intermediate,Programming,4,completed
U445,Power BI,Data Visualization,Beginner,Analytics,3,request
U893,Node.js,JavaScript,Beginner,Programming,4,view
U176,Node.js,Spring Boot,Beginner,Programming,4,request
U765,SQL,React,Intermediate,Database,3,view
U835,Data Visualization,Excel,Advanced,Analytics,4,completed
U36,Machine Learning,Deep Learning,Advanced,AI,3,completed
U793,Deep Learning,Machine Learning,Intermediate,AI,4,view
U960,SQL,Python,Intermediate,Database,5,request
U71,SQL,Node.js,Intermediate,Database,3,view
U979,Python,Spring Boot,Beginner,Programming,4,request
U399,Java,Python,Intermediate,Programming,5,request
U666,React,Node.js,Beginner,Programming,4,request
U790,Data Visualization,Java,Beginner,Analytics,3,completed
U641,Java,SQL,Beginner,Programming,4,completed
U503,Data Analysis,Excel,Advanced,Analytics,3,completed
U12,JavaScript,Java,Intermediate,Programming,3,completed
U916,Deep Learning,React,Beginner,AI,5,view
U151,SQL,Spring Boot,Advanced,Database,5,view
U144,SQL,Data Analysis,Advanced,Database,5,completed
U429,Machine Learning,UI/UX Design,Beginner,AI,4,request
U223,Data Analysis,Machine Learning,Advanced,Analytics,3,completed
U887,JavaScript,Machine Learning,Advanced,Programming,4,completed
U890,Spring Boot,Power BI,Advanced,Programming,3,completed
U800,JavaScript,Data Analysis,Beginner,Programming,3,completed
U904,Java,Node.js,Beginner,Programming,3,request
U685,Node.js,Java,Beginner,Programming,5,view
U364,Node.js,Data Analysis,Advanced,Programming,3,view
U720,SQL,JavaScript,Intermediate,Database,3,request
U639,Power BI,Machine Learning,Advanced,Analytics,4,request
U689,Excel,UI/UX Design,Intermediate,Analytics,3,request
U36,Data Visualization,Node.js,Beginner,Analytics,4,request
U967,Node.js,Data Visualization,Advanced,Programming,4,view
U247,Figma,Machine Learning,Intermediate,Design,4,completed
U302,Java,JavaScript,Beginner,Programming,5,completed
U813,Deep Learning,JavaScript,Intermediate,AI,5,request
U14,Machine Learning,Node.js,Beginner,AI,5,view
U934,Excel,Machine Learning,Intermediate,Analytics,3,request
U789,SQL,Excel,Advanced,Database,5,request
U3,Machine Learning,Deep Learning,Beginner,AI,4,completed
U461,Node.js,Data Visualization,Advanced,Programming,5,request
U146,Machine Learning,JavaScript,Beginner,AI,5,completed
U109,Power BI,React,Beginner,Analytics,4,completed
U256,UI/UX Design,Deep Learning,Advanced,Design,4,completed
U476,JavaScript,Data Visualization,Beginner,Programming,4,request
U676,Power BI,Python,Beginner,Analytics,3,request
U308,Python,JavaScript,Beginner,Programming,5,completed
U881,Figma,Excel,Intermediate,Design,4,view
U607,Spring Boot,Data Analysis,Advanced,Programming,4,request
U241,React,JavaScript,Advanced,Programming,5,completed
U589,Java,UI/UX Design,Intermediate,Programming,4,request
U649,Data Visualization,React,Intermediate,Analytics,5,request
U547,Data Visualization,SQL,Intermediate,Analytics,4,completed
U304,Data Visualization,React,Beginner,Analytics,4,view
U439,React,Data Visualization,Advanced,Programming,5,view
U22,Excel,Java,Beginner,Analytics,3,request
U548,Spring Boot,Node.js,Intermediate,Programming,5,view
U545,Spring Boot,SQL,Beginner,Programming,4,view
U77,Data Analysis,React,Advanced,Analytics,3,request
U926,Python,JavaScript,Intermediate,Programming,4,request
U477,Deep Learning,Power BI,Beginner,AI,3,view
U915,Power BI,UI/UX Design,Beginner,Analytics,3,view
U251,Figma,Data Visualization,Intermediate,Design,4,request
U687,Java,Deep Learning,Intermediate,Programming,4,request
U363,SQL,Spring Boot,Beginner,Database,3,completed
U38,Spring Boot,React,Beginner,Programming,4,request
U524,Data Analysis,Excel,Beginner,Analytics,4,completed
U596,React,Excel,Advanced,Programming,3,completed
U76,JavaScript,React,Advanced,Programming,4,request
U871,Excel,Deep Learning,Advanced,Analytics,3,completed
U174,Figma,Node.js,Advanced,Design,3,completed
U686,Figma,Node.js,Advanced,Design,3,completed
U902,Data Analysis,JavaScript,Advanced,Analytics,4,view
U879,Excel,Figma,Beginner,Analytics,4,view
U91,Deep Learning,JavaScript,Advanced,AI,3,view
U656,Java,SQL,Intermediate,Programming,3,request
U128,Node.js,JavaScript,Beginner,Programming,3,request
U714,UI/UX Design,Spring Boot,Intermediate,Design,4,view
U619,Spring Boot,Data Visualization,Intermediate,Programming,3,completed
U476,Data Analysis,Excel,Advanced,Analytics,4,completed
U761,Data Analysis,Excel,Intermediate,Analytics,3,request
U914,Data Analysis,Node.js,Intermediate,Analytics,4,request
U87,Data Analysis,Node.js,Intermediate,Analytics,4,view
U814,Power BI,Deep Learning,Advanced,Analytics,5,request
U760,Power BI,React,Advanced,Analytics,5,completed
U291,React,Deep Learning,Intermediate,Programming,5,completed
U300,React,UI/UX Design,Beginner,Programming,3,completed
U940,Machine Learning,Excel,Beginner,AI,3,completed
U683,Spring Boot,Power BI,Intermediate,Programming,5,completed
U513,Machine Learning,Java,Beginner,AI,5,request
U948,SQL,Node.js,Beginner,Database,4,completed
U547,Data Visualization,Figma,Intermediate,Analytics,4,request
U672,Machine Learning,Excel,Beginner,AI,4,request
U288,Deep Learning,React,Intermediate,AI,4,completed
U337,Figma,JavaScript,Beginner,Design,4,completed
U642,Data Analysis,Spring Boot,Advanced,Analytics,5,completed
U102,Python,Figma,Intermediate,Programming,3,completed
U410,Java,Node.js,Beginner,Programming,3,completed
U370,Spring Boot,React,Beginner,Programming,3,completed
U47,Java,SQL,Intermediate,Programming,4,request
U439,Excel,Figma,Intermediate,Analytics,5,completed
U727,Spring Boot,UI/UX Design,Advanced,Programming,5,completed
U771,Spring Boot,Figma,Beginner,Programming,5,completed
U486,Python,Excel,Intermediate,Programming,3,request
U524,Data Visualization,SQL,Intermediate,Analytics,4,request
U351,Spring Boot,Node.js,Intermediate,Programming,3,completed
U54,Excel,Spring Boot,Beginner,Analytics,3,completed
U915,Spring Boot,Machine Learning,Beginner,Programming,4,view
U303,Figma,JavaScript,Advanced,Design,5,view
U594,Machine Learning,Power BI,Beginner,AI,4,request
U938,Data Visualization,Excel,Advanced,Analytics,3,completed
U993,Machine Learning,UI/UX Design,Beginner,AI,4,request
U357,UI/UX Design,Python,Beginner,Design,3,view
U270,Spring Boot,Deep Learning,Beginner,Programming,5,view
U232,Spring Boot,Deep Learning,Beginner,Programming,5,request
U229,Python,Data Visualization,Intermediate,Programming,5,request
U925,JavaScript,UI/UX Design,Intermediate,Programming,5,completed
U993,Data Analysis,Deep Learning,Advanced,Analytics,5,completed
U234,Figma,Deep Learning,Beginner,Design,4,request
U347,Java,Excel,Intermediate,Programming,5,completed
U473,Node.js,Python,Beginner,Programming,3,view
U538,UI/UX Design,Spring Boot,Beginner,Design,3,view
U29,Data Analysis,Node.js,Beginner,Analytics,4,completed
U903,Java,Node.js,Beginner,Programming,4,request
U191,Excel,Figma,Intermediate,Analytics,5,completed
U681,Excel,Python,Beginner,Analytics,3,view
U500,React,Power BI,Intermediate,Programming,3,request
U34,Data Visualization,Figma,Beginner,Analytics,3,request
U736,Figma,Data Analysis,Advanced,Design,5,view
U436,Excel,JavaScript,Advanced,Analytics,3,request
U28,Data Visualization,Python,Intermediate,Analytics,4,view
U533,SQL,Java,Advanced,Database,5,completed
U26,Data Visualization,UI/UX Design,Advanced,Analytics,4,request
U907,Deep Learning,Node.js,Advanced,AI,5,completed
U21,Data Analysis,Node.js,Intermediate,Analytics,5,request
U817,JavaScript,Data Analysis,Intermediate,Programming,4,completed
U756,JavaScript,Power BI,Advanced,Programming,3,request
U651,Data Visualization,Java,Intermediate,Analytics,5,completed
U231,Deep Learning,UI/UX Design,Advanced,AI,5,completed
U184,Node.js,Excel,Advanced,Programming,4,completed
U103,React,Deep Learning,Advanced,Programming,3,view
U701,React,UI/UX Design,Intermediate,Programming,5,completed
U728,Deep Learning,Python,Intermediate,AI,5,view
U110,Machine Learning,UI/UX Design,Intermediate,AI,5,request
U180,SQL,JavaScript,Advanced,Database,4,request
U647,Figma,Python,Intermediate,Design,4,completed
U874,Data Visualization,Data Analysis,Intermediate,Analytics,5,view
U347,Data Visualization,Power BI,Advanced,Analytics,5,completed
U470,Python,Power BI,Intermediate,Programming,5,completed
U267,SQL,Power BI,Beginner,Database,3,request
U647,Spring Boot,Data Visualization,Advanced,Programming,4,completed
U689,Spring Boot,Node.js,Advanced,Programming,4,view
U972,UI/UX Design,Machine Learning,Beginner,Design,4,request
U869,SQL,Excel,Intermediate,Database,5,request
U183,Power BI,Deep Learning,Advanced,Analytics,3,view
U561,Data Visualization,Figma,Intermediate,Analytics,3,request
U951,React,Python,Intermediate,Programming,4,request
U615,Power BI,React,Advanced,Analytics,3,view
U818,Excel,Node.js,Beginner,Analytics,5,completed
U768,Data Analysis,Spring Boot,Advanced,Analytics,3,completed
U537,Java,Deep Learning,Advanced,Programming,4,request
U451,UI/UX Design,Data Visualization,Intermediate,Design,4,completed
U20,UI/UX Design,Spring Boot,Beginner,Design,3,completed
U524,Java,Spring Boot,Advanced,Programming,5,view
U438,Spring Boot,Data Visualization,Intermediate,Programming,5,completed
U691,Spring Boot,Data Analysis,Advanced,Programming,4,completed
U856,Data Analysis,Power BI,Advanced,Analytics,3,request
U242,Java,Figma,Beginner,Programming,4,completed
U114,JavaScript,Figma,Beginner,Programming,3,completed
U912,Figma,Data Analysis,Intermediate,Design,3,request
U183,Data Analysis,React,Beginner,Analytics,4,request
U419,Java,Excel,Beginner,Programming,5,completed
U964,Data Visualization,Java,Intermediate,Analytics,4,request
U947,Excel,Data Analysis,Advanced,Analytics,4,completed
U13,Deep Learning,JavaScript,Beginner,AI,4,completed
U827,React,Machine Learning,Advanced,Programming,5,completed
U19,Data Visualization,Node.js,Advanced,Analytics,3,request
U336,JavaScript,Java,Advanced,Programming,3,completed
U430,Data Analysis,SQL,Intermediate,Analytics,4,view
U154,Spring Boot,Data Analysis,Beginner,Programming,5,request
U99,UI/UX Design,Deep Learning,Advanced,Design,5,completed
U663,Spring Boot,Excel,Beginner,Programming,4,completed
U874,Spring Boot,UI/UX Design,Beginner,Programming,4,completed
U468,SQL,Node.js,Intermediate,Database,4,view
U595,Figma,SQL,Intermediate,Design,5,completed
U482,Java,UI/UX Design,Advanced,Programming,4,request
U283,Python,Excel,Intermediate,Programming,4,request
U442,Spring Boot,Java,Intermediate,Programming,5,completed
U219,Figma,Java,Beginner,Design,5,completed
U53,Machine Learning,Power BI,Intermediate,AI,5,completed
U73,Java,Spring Boot,Beginner,Programming,3,view
U944,Deep Learning,Data Analysis,Beginner,AI,5,completed
U576,SQL,Machine Learning,Advanced,Database,5,completed
U130,JavaScript,Figma,Intermediate,Programming,3,completed
U821,SQL,Python,Beginner,Database,3,request
U643,Data Visualization,Python,Intermediate,Analytics,4,request
U327,Figma,Excel,Intermediate,Design,3,request
U695,Java,Python,Advanced,Programming,3,completed
U352,React,Node.js,Intermediate,Programming,3,request
U379,Machine Learning,JavaScript,Advanced,AI,5,view
U256,Deep Learning,SQL,Intermediate,AI,4,completed
U664,Data Visualization,SQL,Advanced,Analytics,4,completed
U235,Node.js,Figma,Intermediate,Programming,5,completed
U710,Machine Learning,Spring Boot,Beginner,AI,3,view
U416,SQL,Data Analysis,Intermediate,Database,4,request
U161,Data Analysis,Node.js,Intermediate,Analytics,5,request
U482,Figma,JavaScript,Beginner,Design,5,request
U982,Excel,Java,Intermediate,Analytics,3,request
U800,Data Visualization,Python,Intermediate,Analytics,3,completed
U656,JavaScript,React,Beginner,Programming,5,request
U877,Power BI,Machine Learning,Beginner,Analytics,3,completed
U557,Data Analysis,React,Beginner,Analytics,3,completed
U138,React,Python,Intermediate,Programming,5,request
U790,UI/UX Design,Machine Learning,Advanced,Design,3,completed
U903,SQL,Deep Learning,Advanced,Database,3,request
U573,Power BI,Java,Intermediate,Analytics,4,completed
U40,Power BI,Data Analysis,Intermediate,Analytics,5,completed
U850,Data Analysis,Figma,Intermediate,Analytics,5,completed
U140,Spring Boot,Machine Learning,Advanced,Programming,3,completed
U147,JavaScript,Python,Intermediate,Programming,3,view
U978,Data Analysis,Data Visualization,Beginner,Analytics,3,completed
U326,Machine Learning,Deep Learning,Beginner,AI,5,completed
U447,Spring Boot,Machine Learning,Advanced,Programming,5,view
U151,JavaScript,Machine Learning,Intermediate,Programming,3,completed
U681,Machine Learning,Figma,Advanced,AI,4,completed
U368,Spring Boot,Python,Advanced,Programming,3,completed
U450,Java,JavaScript,Advanced,Programming,4,completed
U653,Java,Excel,Intermediate,Programming,4,request
U267,Machine Learning,Node.js,Advanced,AI,3,completed
U848,Deep Learning,UI/UX Design,Beginner,AI,4,request
U523,UI/UX Design,Power BI,Advanced,Design,5,completed
U903,Java,Data Analysis,Advanced,Programming,4,request
U798,Data Analysis,SQL,Advanced,Analytics,5,completed
U598,Data Analysis,Data Visualization,Beginner,Analytics,4,completed
U913,Node.js,Spring Boot,Advanced,Programming,3,completed
U105,Data Visualization,Power BI,Intermediate,Analytics,5,request
U819,Figma,UI/UX Design,Advanced,Design,3,view
U275,Data Analysis,Spring Boot,Intermediate,Analytics,3,view
U839,Deep Learning,SQL,Advanced,AI,4,completed
U160,Java,UI/UX Design,Advanced,Programming,4,completed
U935,Java,Deep Learning,Beginner,Programming,5,completed
U732,Python,Deep Learning,Advanced,Programming,5,completed
U143,React,Node.js,Advanced,Programming,4,request
U140,Java,React,Advanced,Programming,4,completed
U867,Data Analysis,UI/UX Design,Beginner,Analytics,4,completed
U360,Figma,Power BI,Advanced,Design,5,completed
U680,UI/UX Design,Excel,Advanced,Design,3,completed
U628,React,SQL,Beginner,Programming,5,view
U953,React,Excel,Beginner,Programming,4,completed
U451,Spring Boot,React,Intermediate,Programming,4,completed
U450,Python,Node.js,Beginner,Programming,5,completed
U449,Python,React,Beginner,Programming,3,view
U253,SQL,Machine Learning,Advanced,Database,5,completed
U263,Node.js,Power BI,Advanced,Programming,5,view
U525,JavaScript,Machine Learning,Intermediate,Programming,3,request
U644,Node.js,Machine Learning,Beginner,Programming,3,completed
U192,JavaScript,Java,Intermediate,Programming,5,completed
U984,React,JavaScript,Advanced,Programming,3,view
U950,Data Analysis,Spring Boot,Intermediate,Analytics,4,completed
U12,Data Visualization,Excel,Beginner,Analytics,4,completed
U720,Deep Learning,JavaScript,Advanced,AI,3,request
U477,Deep Learning,Python,Advanced,AI,5,request
U299,Java,Machine Learning,Intermediate,Programming,5,completed
U341,Excel,Node.js,Beginner,Analytics,4,completed
U225,Spring Boot,Power BI,Intermediate,Programming,3,request
U832,Power BI,Excel,Intermediate,Analytics,5,completed
U395,Node.js,SQL,Beginner,Programming,3,request
U304,Data Visualization,Java,Beginner,Analytics,3,request
U536,Figma,Data Analysis,Intermediate,Design,4,completed
U248,Java,Spring Boot,Beginner,Programming,5,completed
U79,SQL,Power BI,Intermediate,Database,5,view
U324,Figma,Power BI,Advanced,Design,5,completed
U814,JavaScript,Machine Learning,Beginner,Programming,5,completed
U352,SQL,Machine Learning,Advanced,Database,3,request
U525,Machine Learning,Java,Intermediate,AI,3,completed
U801,Spring Boot,Figma,Intermediate,Programming,3,request
U153,Figma,Python,Beginner,Design,5,completed
U363,Figma,Java,Beginner,Design,4,completed
U605,Spring Boot,UI/UX Design,Intermediate,Programming,5,request
U415,Deep Learning,Spring Boot,Advanced,AI,3,request
U54,React,Python,Intermediate,Programming,3,completed
U419,Machine Learning,Node.js,Advanced,AI,5,request
U186,React,Deep Learning,Intermediate,Programming,5,view
